Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Future Pred (5d),Risk Indicator,notes,Leadership Rank,Tier,Rank Change
IDEV,Unknown,79.79,0.71,33.99,44.08,Neutral,1.03,80.5734,Neutral,★★☆☆☆ →,-0.37,0.0,-0.97,No,Not expected,Not imminent,2.2,Increasing,0.11,-0.37,-0.297,-0.0524,-0.2445,16.61,21.86,71.5435,82.5287,80.8057,79.0828,Above VWAP,79.99,Low,,1082.0,,-
WAB,Industrials,200.79,1.45,33.99,49.46,Neutral,2.27,201.7257,Neutral,★★☆☆☆ →,-1.34,0.0,-0.46,No,Not expected,Not imminent,2.2,Decreasing,0.01,-1.34,-0.4513,0.8968,-1.3482,17.01,16.9,193.6097,210.6161,202.9533,195.2904,Above VWAP,200.56,Low,,1206.5,,-
SDGR,Healthcare,17.12,1.6,33.97,36.65,Neutral,5.47,18.5596,Bearish,★★☆☆☆ →,-8.2,0.0,-7.76,No,Not expected,Not imminent,1.8,Decreasing,0.01,-8.2,-0.8385,-0.7214,-0.1171,5.89,7.75,21.5599,22.9559,19.185,15.4141,Balanced metrics,17.15,High,,1675.0,,-
CAL,Consumer Cyclical,9.81,0.98,33.95,31.76,Neutral,6.13,10.9609,Bearish,★★☆☆☆ →,-11.19,0.0,-10.55,No,Not expected,Not imminent,1.7,Decreasing,0.0,-11.19,-0.5738,-0.4965,-0.0773,8.19,6.7,15.8459,12.808,11.0318,9.2555,Balanced metrics,9.75,High,,1765.0,,-
EWJ,Unknown,81.2,0.64,33.95,43.3,Neutral,1.2,82.4518,Bearish,★★☆☆☆ →,-2.12,0.0,-1.52,No,Not expected,Not imminent,1.9,Increasing,0.11,-2.12,-0.4008,0.0469,-0.4477,14.04,19.65,73.4458,85.007,82.963,80.919,Above VWAP,81.28,Low,,1281.0,,-
AVT,Technology,45.76,1.16,33.93,33.77,Neutral,2.24,47.436,Bearish,★★☆☆☆ →,-3.0,0.0,-3.54,No,Not expected,Not imminent,1.7,Decreasing,0.01,-3.0,-1.0883,-1.0899,0.0016,17.12,10.46,50.4422,51.2643,47.5823,43.9004,Bullish MACD,45.7,Low,,1355.5,,-
ASB,Financial Services,25.15,1.72,33.93,49.44,Neutral,2.45,25.1229,Neutral,★★☆☆☆ →,-0.42,0.0,0.09,No,Not expected,Not imminent,1.7,Increasing,0.01,-0.42,-0.1219,-0.0837,-0.0382,42.11,32.19,23.9704,25.9423,25.1197,24.2972,Above VWAP; Above BB Middle,25.07,Low,,1091.5,,-
ENTG,Technology,73.61,-0.21,33.92,31.88,Neutral,5.07,82.5754,Bearish,★★☆☆☆ →,-14.1,0.0,-10.85,No,Not expected,Not imminent,2.0,Decreasing,0.0,-14.1,-4.3198,-3.1129,-1.207,8.46,7.64,87.2219,98.9617,84.8761,70.7906,Balanced metrics,73.32,High,,1818.0,,-
AMSC,Industrials,32.67,4.78,33.92,30.9,Neutral,13.85,42.1693,Bearish,★★☆☆☆ →,-10.62,0.0,-22.53,No,Not expected,Not imminent,2.2,Decreasing,0.03,-10.62,-6.0527,-5.7149,-0.3378,3.19,2.57,37.362,71.2872,45.515,19.7428,Balanced metrics,32.46,High,,1750.0,,-
SPSM,Unknown,45.09,1.37,33.91,43.51,Neutral,1.69,45.6538,Bearish,★★☆☆☆ →,-1.14,0.0,-1.23,No,Not expected,Not imminent,1.9,Increasing,0.0,-1.14,-0.3901,-0.2367,-0.1534,19.13,14.67,43.2077,47.5783,45.913,44.2477,Above VWAP,45.05,Low,,1185.0,,-
BV,Industrials,11.52,-2.74,33.91,31.58,Neutral,2.93,12.2266,Bearish,★★☆☆☆ →,-3.07,0.0,-5.74,No,Not expected,Not imminent,2.0,Increasing,0.0,-3.07,-0.2403,-0.2231,-0.0173,24.98,20.98,14.5703,13.1631,12.2507,11.3384,Balanced metrics,11.58,Low,,1363.5,,-
VGK,Unknown,79.49,0.65,33.91,43.92,Neutral,1.06,80.3451,Bearish,★★☆☆☆ →,-0.13,0.0,-1.06,No,Not expected,Not imminent,2.4,Increasing,0.11,-0.13,-0.2875,-0.0364,-0.2511,14.98,22.15,72.2896,82.4919,80.552,78.6121,Above VWAP,79.78,Low,,1031.5,,-
TRVI,Healthcare,11.19,1.36,33.91,54.85,Neutral,5.94,11.0734,Bullish,★★☆☆☆ →,1.63,0.0,1.05,No,Not expected,Not imminent,1.9,Increasing,0.1,1.63,0.1306,0.2374,-0.1068,46.67,50.11,6.6364,12.0728,11.1255,10.1782,Above VWAP; Above BB Middle,11.24,High,,619.0,,-
ZWS,Industrials,46.29,1.85,33.9,48.43,Neutral,2.33,46.4906,Neutral,★★☆☆☆ →,-2.81,0.0,-0.43,No,Not expected,Not imminent,2.0,Decreasing,0.06,-2.81,-0.3482,-0.142,-0.2062,26.33,16.72,39.0146,48.6889,46.767,44.8451,Above VWAP,46.27,Low,,1341.0,,-
IEUR,Unknown,67.84,0.64,33.9,44.0,Neutral,1.06,68.56,Bearish,★★☆☆☆ →,-0.16,0.0,-1.05,No,Not expected,Not imminent,2.3,Increasing,0.11,-0.16,-0.2412,-0.0285,-0.2127,14.75,21.91,62.138,70.3702,68.727,67.0838,Above VWAP,68.06,Low,,1038.5,,-
HELE,Consumer Defensive,17.49,0.98,33.88,35.24,Neutral,5.44,19.0398,Bearish,★★☆☆☆ →,-8.95,0.0,-8.14,No,Not expected,Not imminent,1.8,Decreasing,0.0,-8.95,-0.7013,-0.5798,-0.1214,10.3,9.82,32.8818,21.0175,19.098,17.1785,Balanced metrics,17.36,High,,1693.0,,-
VWO,Unknown,54.23,0.58,33.87,45.97,Neutral,1.05,54.6117,Neutral,★★☆☆☆ →,-0.66,0.0,-0.7,No,Not expected,Not imminent,2.2,Increasing,0.04,-0.66,-0.1828,-0.0329,-0.1499,21.22,20.72,47.7451,55.9806,54.8855,53.7904,Above VWAP,54.28,Low,,1139.5,,-
BMNR,Financial Services,29.8,2.12,33.84,32.03,Neutral,11.52,39.1373,Bearish,★★☆☆☆ →,-20.26,0.0,-23.86,No,Not expected,Not imminent,2.0,Decreasing,0.01,-20.26,-4.4652,-3.7684,-0.6968,6.87,6.46,50.0189,55.3961,40.6725,25.9489,Balanced metrics,32.96,High,,1867.0,,-
VXUS,Unknown,73.64,0.66,33.84,44.8,Neutral,1.04,74.316,Neutral,★★☆☆☆ →,-0.56,0.0,-0.9,No,Not expected,Not imminent,2.4,Increasing,0.11,-0.56,-0.2578,-0.0107,-0.2471,17.5,22.9,66.0379,76.1651,74.6277,73.0904,Above VWAP,73.82,Low,,1125.0,,-
IWR,Unknown,94.18,1.15,33.82,44.55,Neutral,1.35,94.9351,Neutral,★★☆☆☆ →,-0.18,0.0,-0.8,No,Not expected,Not imminent,1.9,Increasing,0.04,-0.18,-0.6047,-0.4101,-0.1946,22.03,16.86,89.8032,97.8821,95.265,92.648,Above VWAP,94.09,Low,,1041.0,,-
TXN,Technology,158.3,0.77,33.81,39.51,Neutral,2.64,162.0127,Bearish,★★☆☆☆ →,-1.91,0.0,-2.29,No,Not expected,Not imminent,2.0,Decreasing,0.01,-1.91,-2.4101,-2.7086,0.2985,33.37,26.45,178.9859,167.6555,160.9678,154.28,Bullish MACD,157.85,Low,,1260.0,,-
VEA,Unknown,60.13,0.71,33.8,44.65,Neutral,1.08,60.7267,Neutral,★★☆☆☆ →,-0.47,0.0,-0.97,No,Not expected,Not imminent,2.2,Increasing,0.11,-0.47,-0.2121,0.0008,-0.2129,16.52,22.42,53.6484,62.2673,60.9632,59.6592,Above VWAP,60.28,Low,,1103.5,,-
SPEM,Unknown,46.95,0.71,33.79,46.35,Neutral,1.03,47.2567,Neutral,★★☆☆☆ →,-0.72,0.0,-0.65,No,Not expected,Not imminent,2.3,Increasing,0.04,-0.72,-0.163,-0.0309,-0.1321,20.4,19.25,41.2254,48.4887,47.5105,46.5323,Above VWAP,47.0,Low,,1145.5,,-
GSK,Healthcare,46.46,0.26,33.78,55.57,Neutral,1.57,46.217,Neutral,★★☆☆☆ →,-0.5,0.0,0.53,No,Not expected,Not imminent,2.1,Decreasing,0.1,-0.5,0.4602,0.7345,-0.2743,42.94,58.67,37.8891,49.163,46.2445,43.3261,Above VWAP; Above BB Middle,46.6,Low,,1110.0,,-
BRSL,Consumer Cyclical,15.57,0.61,33.75,33.34,Neutral,2.99,16.2217,Bearish,★★☆☆☆ →,-5.28,0.0,-3.99,No,Not expected,Not imminent,2.1,Decreasing,0.02,-5.28,-0.2417,-0.1342,-0.1074,6.98,15.08,14.3067,17.0099,16.3089,15.608,Above VWAP,15.46,Low,,1544.0,,-
AMN,Healthcare,16.01,1.49,33.74,32.55,Neutral,6.8,17.5875,Bearish,★★☆☆☆ →,-13.1,0.0,-8.94,No,Not expected,Not imminent,1.7,Decreasing,0.0,-13.1,-0.9692,-0.8318,-0.1374,10.86,10.39,21.6924,22.338,18.2632,14.1885,Balanced metrics,16.01,High,,1798.0,,-
VEU,Unknown,71.77,0.7,33.73,45.21,Neutral,1.05,72.3977,Neutral,★★☆☆☆ →,-0.58,0.0,-0.87,No,Not expected,Not imminent,2.3,Increasing,0.11,-0.58,-0.2387,0.0094,-0.2481,17.5,22.53,63.4718,74.1902,72.704,71.2178,Above VWAP,71.95,Low,,1130.0,,-
SARO,Industrials,25.55,1.43,33.72,40.01,Neutral,3.7,26.5026,Bearish,★★☆☆☆ →,-4.81,0.0,-3.59,No,Not expected,Not imminent,2.0,Increasing,0.01,-4.81,-0.7165,-0.5409,-0.1756,17.32,11.85,27.5133,30.0684,27.0795,24.0906,Balanced metrics,25.48,Low,,1511.5,,-
FENI,Unknown,35.15,0.96,33.72,45.02,Neutral,1.07,35.4627,Neutral,★★☆☆☆ →,-0.44,0.0,-0.9,No,Not expected,Not imminent,2.4,Increasing,0.11,-0.44,-0.1242,-0.0049,-0.1193,18.54,24.99,32.6507,36.317,35.5768,34.8365,Above VWAP,35.22,Low,,1096.0,,-
BITX,Unknown,32.56,3.2,33.72,32.37,Neutral,10.42,40.7813,Bearish,★★☆☆☆ →,-19.92,0.0,-20.16,No,Not expected,Not imminent,1.8,Decreasing,0.01,-19.92,-4.1117,-3.4396,-0.6722,7.47,5.33,49.7777,55.5508,42.2438,28.9367,Balanced metrics,32.89,High,,1862.0,,-
CMCSA,Communication Services,27.05,0.67,33.71,37.15,Neutral,2.4,27.8615,Bearish,★★☆☆☆ →,-0.95,0.0,-2.91,No,Not expected,Not imminent,1.6,Decreasing,0.0,-0.95,-0.402,-0.4556,0.0536,37.58,44.3,33.3786,29.3233,27.7565,26.1897,Bullish MACD,27.04,Low,,1171.0,,-
XIFR,Utilities,9.23,0.93,33.71,39.94,Neutral,3.65,9.5682,Bearish,★★☆☆☆ →,-2.17,0.0,-3.59,No,Not expected,Not imminent,1.5,Increasing,0.0,-2.17,-0.1858,-0.1841,-0.0018,41.21,43.05,10.8531,10.3006,9.5923,8.884,Balanced metrics,9.21,Low,,1288.0,,-
IQLT,Unknown,44.12,0.77,33.7,45.02,Neutral,0.98,44.486,Neutral,★★☆☆☆ →,0.01,0.0,-0.81,No,Not expected,Not imminent,2.1,Increasing,0.11,0.01,-0.1571,-0.0447,-0.1124,19.25,23.01,41.6514,45.5597,44.6092,43.6588,Above VWAP,44.22,Low,,971.0,,-
BBEU,Unknown,69.64,0.66,33.7,44.78,Neutral,1.05,70.3218,Neutral,★★☆☆☆ →,-0.09,0.0,-0.97,No,Not expected,Not imminent,2.4,Increasing,0.11,-0.09,-0.2202,0.0081,-0.2284,16.43,23.07,63.6217,72.1686,70.4972,68.8259,Above VWAP,69.87,Low,,1012.0,,-
SPDW,Unknown,42.95,0.82,33.69,45.04,Neutral,1.08,43.3465,Neutral,★★☆☆☆ →,-0.37,0.0,-0.91,No,Not expected,Not imminent,2.2,Increasing,0.11,-0.37,-0.1499,-0.0024,-0.1475,17.73,23.63,38.4206,44.4358,43.513,42.5902,Above VWAP,43.06,Low,,1082.0,,-
CQQQ,Unknown,52.04,0.33,33.67,34.74,Neutral,1.78,54.4554,Bearish,★★☆☆☆ →,-7.15,0.0,-4.44,No,Not expected,Not imminent,2.0,Decreasing,0.02,-7.15,-1.0733,-0.7146,-0.3586,7.46,6.17,50.6576,59.1121,55.198,51.2839,Above VWAP,52.08,Low,,1638.0,,-
LAZ,Financial Services,47.71,1.74,33.67,42.16,Neutral,3.29,49.0049,Bearish,★★☆☆☆ →,-3.72,0.0,-2.65,No,Not expected,Not imminent,1.9,Decreasing,0.0,-3.72,-0.5685,-0.197,-0.3715,12.03,14.42,47.2451,51.9564,49.0032,46.0499,Above VWAP,47.47,Low,,1428.5,,-
RSP,Unknown,186.34,1.04,33.65,45.63,Neutral,1.13,187.3833,Neutral,★★☆☆☆ →,0.18,0.0,-0.56,No,Not expected,Not imminent,2.0,Increasing,0.04,0.18,-0.8365,-0.5453,-0.2912,21.08,16.98,180.019,192.0513,187.8375,183.6236,Above VWAP,186.2,Low,,898.0,,-
ACWX,Unknown,65.45,0.75,33.64,45.44,Neutral,1.07,66.0158,Neutral,★★☆☆☆ →,-0.55,0.0,-0.86,No,Not expected,Not imminent,2.3,Increasing,0.11,-0.55,-0.2236,0.0068,-0.2304,17.35,21.96,57.3409,67.7017,66.309,64.9163,Above VWAP,65.62,Low,,1120.0,,-
CF,Basic Materials,78.96,0.3,33.64,36.8,Neutral,3.01,82.68,Bearish,★★☆☆☆ →,-2.48,0.0,-4.5,No,Not expected,Not imminent,2.0,Increasing,0.01,-2.48,-1.2422,-0.81,-0.4321,21.76,26.6,84.7762,87.2118,82.9683,78.7247,Balanced metrics,79.39,Low,,1311.0,,-
VTEB,Unknown,50.33,0.0,33.63,53.25,Neutral,0.22,50.3332,Neutral,★★☆☆☆ →,-0.12,0.0,-0.01,No,Not expected,Not imminent,2.1,Increasing,0.1,-0.12,0.008,0.0315,-0.0236,36.46,39.57,48.63,50.4938,50.378,50.2622,Above VWAP,50.35,Low,,1027.5,,-
MNSO,Consumer Cyclical,19.86,-3.47,33.62,32.64,Neutral,2.99,21.2794,Bearish,★★☆☆☆ →,-3.89,0.0,-6.65,No,Not expected,Not imminent,1.8,Increasing,0.0,-3.89,-0.3263,-0.2056,-0.1208,17.56,30.92,20.6697,22.4016,21.3017,20.2019,Balanced metrics,19.95,Low,,1445.5,,-
GNRC,Industrials,151.07,2.58,33.6,40.34,Neutral,4.52,159.0341,Bearish,★★☆☆☆ →,-1.77,0.0,-5.01,No,Not expected,Not imminent,2.4,Decreasing,0.01,-1.77,-6.6052,-6.4973,-0.1079,28.07,15.9,154.5932,192.6099,161.9942,131.3786,Balanced metrics,152.08,Low,,1248.5,,-
UBS,Financial Services,38.07,-0.35,33.6,43.19,Neutral,1.69,38.572,Bearish,★★☆☆☆ →,0.07,0.0,-1.31,No,Not expected,Not imminent,2.2,Increasing,0.02,0.07,-0.14,-0.1152,-0.0249,33.29,37.92,33.4864,39.3661,38.4243,37.4825,Above VWAP,38.08,Low,,954.0,,-
EZU,Unknown,61.47,0.84,33.59,44.69,Neutral,1.17,62.1129,Bearish,★★☆☆☆ →,-0.14,0.0,-1.04,No,Not expected,Not imminent,2.1,Increasing,0.11,-0.14,-0.2453,-0.0339,-0.2114,14.35,20.15,55.4723,63.8732,62.2953,60.7173,Above VWAP,61.64,Low,,1035.5,,-
PONY,Technology,12.51,4.77,33.59,32.46,Neutral,8.99,15.0893,Bearish,★★☆☆☆ →,-15.59,0.0,-17.09,No,Not expected,Not imminent,1.4,Decreasing,0.02,-15.59,-1.6047,-1.5471,-0.0576,6.37,5.61,14.909,22.3238,15.856,9.3882,Balanced metrics,12.41,High,,1832.0,,-
IXUS,Unknown,82.91,0.83,33.57,45.67,Neutral,1.05,83.5637,Neutral,★★☆☆☆ →,-0.38,0.0,-0.78,No,Not expected,Not imminent,2.3,Increasing,0.11,-0.38,-0.2806,-0.0137,-0.2669,18.39,23.31,72.6504,85.6313,83.907,82.1827,Above VWAP,83.09,Low,,1087.0,,-
BUD,Consumer Defensive,60.78,0.15,33.57,42.19,Neutral,1.63,62.1008,Bearish,★★☆☆☆ →,-3.34,0.0,-2.13,No,Not expected,Not imminent,2.2,Increasing,0.01,-3.34,-0.1571,0.3589,-0.516,13.8,30.15,59.8609,65.1022,62.2485,59.3948,Above VWAP,60.91,Low,,1388.0,,-
SMR,Industrials,22.16,4.87,33.57,32.25,Neutral,14.65,29.4833,Bearish,★★☆☆☆ →,-31.73,0.0,-24.84,No,Not expected,Not imminent,1.9,Decreasing,0.03,-31.73,-4.4743,-3.9367,-0.5376,4.66,3.59,32.4406,49.0704,31.932,14.7936,Balanced metrics,22.23,High,,1907.0,,-
EMN,Basic Materials,57.5,0.1,33.55,38.84,Neutral,3.38,59.9857,Bearish,★★☆☆☆ →,-3.59,0.0,-4.14,No,Not expected,Not imminent,1.4,Increasing,0.0,-3.59,-0.9726,-0.5742,-0.3984,12.19,16.04,74.5496,64.369,60.354,56.339,Balanced metrics,57.65,Low,,1419.0,,-
BITU,Unknown,31.63,3.23,33.55,32.53,Neutral,10.1,39.5612,Bearish,★★☆☆☆ →,-19.82,0.0,-20.05,No,Not expected,Not imminent,1.9,Decreasing,0.02,-19.82,-3.9641,-3.2983,-0.6658,7.46,5.34,46.9099,53.858,41.0045,28.151,Balanced metrics,31.91,High,,1860.0,,-
CIBR,Unknown,74.24,1.17,33.54,43.35,Neutral,1.8,75.2547,Bearish,★★☆☆☆ →,-0.51,0.0,-1.35,No,Not expected,Not imminent,2.1,Increasing,0.02,-0.51,-0.7044,-0.4704,-0.234,18.01,16.5,70.0678,78.7589,75.7755,72.7921,Above VWAP,74.14,Low,,1113.5,,-
CADE,Financial Services,38.27,1.59,33.52,54.02,Neutral,2.05,37.8318,Bullish,★★☆☆☆ →,1.86,0.0,1.16,No,Not expected,Not imminent,1.7,Decreasing,0.02,1.86,0.0932,0.1443,-0.0511,38.45,34.12,34.7205,39.0806,37.8195,36.5584,Above VWAP; Above BB Middle,38.13,Low,,583.5,,-
SSB,Financial Services,88.06,1.13,33.51,43.77,Neutral,2.01,88.8618,Neutral,★★☆☆☆ →,1.28,0.0,-0.9,No,Not expected,Not imminent,1.8,Decreasing,0.0,1.28,-0.8703,-1.1261,0.2558,43.41,33.23,93.4093,90.5167,88.0897,85.6627,Bullish MACD,87.74,Low,,674.0,,-
CWK,Real Estate,15.31,2.1,33.49,44.8,Neutral,3.16,15.5557,Bearish,★★☆☆☆ →,-0.68,0.0,-1.55,No,Not expected,Not imminent,2.0,Decreasing,0.04,-0.68,-0.2343,-0.1719,-0.0624,29.47,19.63,12.6019,17.1013,15.7807,14.4602,Above VWAP,15.37,Low,,1142.0,,-
EFX,Industrials,207.27,0.49,33.49,36.1,Neutral,2.45,212.3103,Bearish,★★☆☆☆ →,1.51,0.0,-2.37,No,Not expected,Not imminent,1.9,Decreasing,0.01,1.51,-3.6918,-4.7787,1.0869,35.65,25.62,245.0718,227.7541,211.4193,195.0844,Bullish MACD,206.94,Low,,633.5,,-
XLF,Unknown,52.17,1.18,33.49,46.34,Neutral,1.32,52.4366,Neutral,★★☆☆☆ →,-0.46,0.0,-0.51,No,Not expected,Not imminent,2.1,Increasing,0.02,-0.46,-0.25,-0.1406,-0.1094,20.07,15.79,50.2908,53.7702,52.5155,51.2608,Above VWAP,52.08,Low,,1100.0,,-
HWM,Industrials,207.35,2.62,33.48,59.74,Neutral,2.62,202.4574,Bullish,★★☆☆☆ →,0.85,0.0,2.41,No,Not expected,Not imminent,2.1,Decreasing,0.09,0.85,0.8915,1.5743,-0.6828,45.55,35.49,154.9283,210.2055,204.0529,197.9002,Above VWAP; Above BB Middle,206.67,Low,,747.0,,-
SMU,Unknown,5.77,9.28,33.47,33.41,Neutral,45.78,12.2588,Bearish,★★☆☆☆ →,-55.79,0.0,-52.93,No,Not expected,Not imminent,2.0,Decreasing,0.01,-55.79,-3.966,-3.8045,-0.1615,2.67,2.07,20.7753,29.1912,13.949,-1.2932,Balanced metrics,5.74,High,,1925.0,,-
BOIL,Unknown,35.19,-1.17,33.47,59.58,Neutral,6.29,32.8227,Bullish,★★☆☆☆ →,4.97,0.0,7.23,No,Not expected,Not imminent,2.0,Increasing,0.0,4.97,1.2259,1.2608,-0.0349,69.69,67.23,43.0149,38.2489,32.2248,26.2006,Strong trend; Bullish Stochastic; Above BB Middle,35.18,High,,324.5,,-
SCHF,Unknown,23.49,0.82,33.46,45.84,Neutral,1.1,23.688,Neutral,★★☆☆☆ →,-0.37,0.0,-0.83,No,Not expected,Not imminent,2.2,Increasing,0.11,-0.37,-0.0724,0.0121,-0.0845,18.06,23.04,20.8283,24.2832,23.7821,23.2809,Above VWAP,23.55,Low,,1082.0,,-
SMMT,Healthcare,16.65,0.54,33.45,34.44,Neutral,5.06,18.2142,Bearish,★★☆☆☆ →,-9.76,0.0,-8.59,No,Not expected,Not imminent,1.8,Decreasing,0.0,-9.76,-0.6833,-0.561,-0.1223,10.24,10.24,21.8239,19.9991,18.207,16.4149,Balanced metrics,16.88,High,,1723.0,,-
DFAI,Unknown,36.4,0.71,33.44,45.97,Neutral,1.01,36.6679,Neutral,★★☆☆☆ →,-0.04,0.0,-0.72,No,Not expected,Not imminent,2.3,Increasing,0.11,-0.04,-0.0801,0.0263,-0.1063,17.23,24.63,32.365,37.4904,36.7497,36.0091,Above VWAP,36.5,Low,,998.5,,-
EUFN,Unknown,33.69,0.84,33.44,45.24,Neutral,1.32,34.0682,Bearish,★★☆☆☆ →,-1.03,0.0,-1.11,No,Not expected,Not imminent,2.3,Increasing,0.11,-1.03,-0.0733,0.0972,-0.1705,11.36,19.32,29.652,35.2443,34.1205,32.9967,Above VWAP,33.73,Low,,1180.5,,-
DKS,Consumer Cyclical,209.71,1.29,33.43,39.08,Neutral,3.12,217.3219,Bearish,★★☆☆☆ →,-3.23,0.0,-3.5,No,Not expected,Not imminent,1.8,Decreasing,0.0,-3.23,-3.7228,-2.6856,-1.0372,15.03,12.12,206.3595,231.3582,218.6967,206.0352,Above VWAP,210.05,Low,,1380.0,,-
ALHC,Healthcare,16.38,0.31,33.42,43.85,Neutral,3.38,16.6661,Bearish,★★☆☆☆ →,-0.67,0.0,-1.72,No,Not expected,Not imminent,2.0,Decreasing,0.0,-0.67,-0.2154,-0.1979,-0.0175,16.7,11.24,15.3927,18.0914,16.846,15.6006,Above VWAP,16.4,Low,,1141.0,,-
TLTW,Unknown,23.26,0.25,33.41,48.57,Neutral,0.6,23.3109,Neutral,★★☆☆☆ →,-0.57,0.0,-0.23,No,Not expected,Not imminent,2.2,Increasing,0.04,-0.57,-0.039,-0.0109,-0.0281,17.71,14.98,21.9057,23.6872,23.3857,23.0841,Above VWAP,23.26,Low,,1128.0,,-
CRI,Consumer Cyclical,29.25,2.24,33.41,42.63,Neutral,5.12,30.8973,Bearish,★★☆☆☆ →,-5.89,0.0,-5.33,No,Not expected,Not imminent,1.8,Decreasing,0.0,-5.89,-0.5256,0.0317,-0.5573,10.78,16.29,36.1941,34.4058,31.4145,28.4232,Balanced metrics,29.63,High,,1580.5,,-
CAG,Consumer Defensive,17.42,0.14,33.39,48.09,Neutral,2.11,17.4281,Neutral,★★☆☆☆ →,4.34,0.0,-0.02,No,Not expected,Not imminent,1.7,Decreasing,0.0,4.34,-0.0514,-0.1272,0.0757,75.63,67.24,20.7145,17.9771,17.328,16.6789,Bullish MACD; Bullish Stochastic; Above BB Middle,17.39,Low,,362.5,,-
CGGO,Unknown,34.05,1.4,33.36,45.78,Neutral,1.49,34.3051,Neutral,★★☆☆☆ →,-0.35,0.0,-0.74,No,Not expected,Not imminent,2.7,Increasing,0.04,-0.35,-0.2292,-0.1288,-0.1003,26.6,21.21,30.7636,35.739,34.5645,33.39,Above VWAP,34.04,Low,,1075.5,,-
IWN,Unknown,173.75,1.49,33.35,45.47,Neutral,1.6,175.237,Neutral,★★☆☆☆ →,-0.46,0.0,-0.85,No,Not expected,Not imminent,1.8,Increasing,0.04,-0.46,-1.3742,-0.9846,-0.3896,24.89,18.01,159.8918,182.1926,176.1785,170.1644,Above VWAP,173.58,Low,,1100.0,,-
PDYN,Technology,5.82,8.78,33.29,34.36,Neutral,8.95,6.8054,Bearish,★★☆☆☆ →,-13.91,0.0,-14.48,No,Not expected,Not imminent,1.7,Decreasing,0.0,-13.91,-0.6288,-0.5628,-0.066,8.03,6.16,8.0499,8.9718,6.9962,5.0207,Balanced metrics,5.91,High,,1815.0,,-
MRNA,Healthcare,24.12,-0.25,33.29,42.84,Neutral,5.8,25.2297,Bearish,★★☆☆☆ →,-0.86,0.0,-4.4,No,Not expected,Not imminent,1.8,Decreasing,0.0,-0.86,-0.3983,-0.3276,-0.0707,26.91,27.7,30.3755,27.7799,25.2715,22.7631,Balanced metrics,24.05,High,,1164.5,,-
S,Technology,16.23,0.66,33.29,40.89,Neutral,3.59,16.8055,Bearish,★★☆☆☆ →,-0.82,0.0,-3.45,No,Not expected,Not imminent,1.7,Increasing,0.0,-0.82,-0.2849,-0.2078,-0.0771,15.95,15.74,19.3835,18.0659,16.9413,15.8167,Balanced metrics,16.2,Low,,1156.0,,-
NVT,Industrials,110.96,4.93,33.28,58.82,Neutral,3.82,106.7649,Bullish,★★☆☆☆ →,0.9,0.0,3.92,No,Not expected,Not imminent,1.9,Increasing,0.05,0.9,0.4798,1.0992,-0.6194,34.32,24.05,74.679,115.4635,108.0867,100.71,Strong trend; Above VWAP; Above BB Middle,110.2,Low,,740.0,,-
ONTO,Technology,134.64,2.82,33.28,52.99,Neutral,5.89,131.9447,Bullish,★★☆☆☆ →,2.19,0.0,2.04,No,Not expected,Not imminent,1.8,Increasing,0.0,2.19,-0.7821,-0.5112,-0.2709,41.88,34.34,126.19,141.4614,133.042,124.6226,Above VWAP; Above BB Middle,133.16,High,,547.0,,-
XLY,Unknown,228.31,1.69,33.28,41.21,Neutral,1.81,233.4079,Bearish,★★☆☆☆ →,-3.05,0.0,-2.18,No,Not expected,Not imminent,2.1,Increasing,0.06,-3.05,-3.026,-1.6558,-1.3702,11.06,8.4,220.1091,246.7209,235.542,224.3631,Above VWAP,228.24,Low,,1361.0,,-
AVUV,Unknown,96.75,1.43,33.27,45.94,Neutral,1.6,97.4239,Neutral,★★☆☆☆ →,-0.19,0.0,-0.69,No,Not expected,Not imminent,1.7,Increasing,0.0,-0.19,-0.6049,-0.4109,-0.194,26.83,21.12,91.8902,100.4726,97.714,94.9554,Above VWAP,96.64,Low,,1044.5,,-
IJH,Unknown,64.09,1.25,33.26,46.3,Neutral,1.5,64.4447,Neutral,★★☆☆☆ →,-0.11,0.0,-0.55,No,Not expected,Not imminent,1.6,Increasing,0.0,-0.11,-0.3877,-0.2603,-0.1274,28.5,20.2,61.5254,66.4889,64.703,62.9171,Above VWAP,63.97,Low,,1023.0,,-
SERV,Industrials,9.74,8.1,33.26,37.73,Neutral,8.53,10.9146,Bearish,★★☆☆☆ →,-8.97,0.0,-10.76,No,Not expected,Not imminent,1.8,Decreasing,0.0,-8.97,-0.9696,-0.96,-0.0096,14.29,9.16,12.9355,15.0244,11.3152,7.6061,Balanced metrics,9.51,High,,1694.0,,-
DFIC,Unknown,32.78,0.77,33.24,46.56,Neutral,0.99,32.9836,Neutral,★★☆☆☆ →,0.15,0.0,-0.62,No,Not expected,Not imminent,2.2,Increasing,0.11,0.15,-0.0608,0.028,-0.0888,15.26,24.74,28.946,33.7074,33.047,32.3866,Above VWAP,32.87,Low,,911.0,,-
