Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Future Pred (5d),Risk Indicator,notes,Leadership Rank,Tier,Rank Change
GLD,Unknown,374.01,-0.25,32.93,52.17,Neutral,1.69,373.5334,Neutral,★★☆☆☆ →,2.17,0.0,0.13,No,Not expected,Not imminent,2.1,Decreasing,0.03,2.17,0.9151,1.3357,-0.4206,48.71,47.41,315.3341,385.36,372.0095,358.659,Above VWAP; Above BB Middle,374.1,Low,,408.0,,-
APA,Energy,23.51,-2.22,32.91,49.26,Neutral,4.71,23.7567,Bearish,★★☆☆☆ →,-0.53,0.0,-1.02,No,Not expected,Not imminent,2.2,Increasing,0.33,-0.53,0.2619,0.2936,-0.0317,60.71,67.29,20.0415,25.4833,23.5187,21.5542,Above VWAP,23.5,Low,,794.0,,-
SMLR,Healthcare,18.83,-4.59,32.91,35.93,Neutral,14.47,23.9608,Bearish,★★☆☆☆ →,-31.35,0.0,-21.43,No,Not expected,Not imminent,1.7,Decreasing,0.0,-31.35,-1.8223,-0.9579,-0.8644,7.5,8.1,39.6325,31.8071,25.003,18.1989,Balanced metrics,20.0,High,,1888.0,,-
HWM,Industrials,200.12,-0.96,32.91,49.28,Neutral,2.82,201.7693,Neutral,★★☆☆☆ →,-2.67,0.0,-0.82,No,Not expected,Not imminent,2.1,Decreasing,0.09,-2.67,0.0887,1.4137,-1.325,29.65,30.19,155.0107,209.8787,203.6916,197.5045,Above VWAP,200.33,Low,,1095.0,,-
AER,Industrials,131.6,-0.64,32.9,54.33,Neutral,2.21,131.3405,Neutral,★★☆☆☆ →,-0.49,0.0,0.2,No,Not expected,Not imminent,2.0,Decreasing,0.11,-0.49,1.2751,2.2543,-0.9792,28.86,43.09,109.0154,141.3366,131.4745,121.6124,Above VWAP; Above BB Middle,130.94,Low,,790.5,,-
HYMB,Unknown,25.11,0.1,32.89,55.34,Neutral,0.3,25.0906,Neutral,★★☆☆☆ →,-0.1,0.0,0.1,No,Not expected,Not imminent,2.0,Decreasing,0.1,-0.1,0.01,0.0235,-0.0135,43.63,44.16,24.3581,25.2063,25.1205,25.0347,Above VWAP,25.12,Low,,714.0,,-
BAM,Financial Services,50.1,-1.08,32.87,33.84,Neutral,3.19,52.6934,Bearish,★★☆☆☆ →,-5.94,0.0,-4.91,No,Not expected,Not imminent,2.1,Increasing,0.01,-5.94,-1.1944,-0.9209,-0.2736,23.56,17.14,54.6116,56.5987,53.0293,49.4598,Balanced metrics,49.96,Low,,1378.5,,-
ERJ,Industrials,64.57,2.02,32.87,56.24,Neutral,2.83,63.4488,Bullish,★★☆☆☆ →,-0.02,0.0,1.77,No,Not expected,Not imminent,1.8,Decreasing,0.04,-0.02,0.186,0.4342,-0.2482,42.71,32.04,50.4794,66.6193,64.2925,61.9657,Above VWAP; Above BB Middle,64.73,Low,,688.5,,-
REXR,Real Estate,40.5,0.75,32.86,42.67,Neutral,2.15,41.2598,Bearish,★★☆☆☆ →,-0.98,0.0,-1.84,No,Not expected,Not imminent,1.7,Increasing,0.03,-0.98,-0.3669,-0.2426,-0.1243,24.54,21.97,37.7266,42.7087,41.381,40.0533,Above VWAP,40.51,Low,,859.0,,-
COLB,Financial Services,26.26,-0.42,32.86,49.75,Neutral,2.73,26.3512,Neutral,★★☆☆☆ →,-0.61,0.0,-0.35,No,Not expected,Not imminent,1.7,Decreasing,0.0,-0.61,-0.0026,0.1253,-0.1279,41.25,41.31,25.2817,27.4844,26.482,25.4796,Above VWAP,26.19,Low,,810.5,,-
HYG,Unknown,80.17,0.02,32.85,45.95,Neutral,0.31,80.2918,Neutral,★★☆☆☆ →,-0.12,0.0,-0.16,No,Not expected,Not imminent,1.8,Increasing,0.04,-0.12,-0.0635,-0.0277,-0.0358,23.59,21.49,77.368,80.8661,80.3754,79.8847,Above VWAP,80.16,Low,,723.5,,-
VUG,Unknown,471.03,-1.17,32.83,38.25,Neutral,2.07,484.54,Bearish,★★☆☆☆ →,-3.05,0.0,-2.79,No,Not expected,Not imminent,2.0,Increasing,0.04,-3.05,-4.3209,-1.3397,-2.9812,13.23,16.05,418.4232,509.7056,489.984,470.2624,Above VWAP,472.53,Low,,1139.5,,-
IVZ,Financial Services,22.83,-0.39,32.82,46.62,Neutral,3.15,23.1634,Bearish,★★☆☆☆ →,-1.53,0.0,-1.44,No,Not expected,Not imminent,2.4,Decreasing,0.11,-1.53,-0.1002,0.0252,-0.1255,29.26,26.51,17.8049,24.2454,23.3036,22.3619,Above VWAP,22.79,Low,,935.5,,-
GDXJ,Unknown,93.72,-4.17,32.81,46.41,Neutral,4.27,96.0382,Bearish,★★☆☆☆ →,3.73,0.0,-2.41,No,Not expected,Not imminent,1.8,Increasing,0.03,3.73,0.1412,0.058,0.0831,57.83,60.96,69.502,101.4546,94.5565,87.6584,Bullish MACD; Above VWAP,94.14,Low,,289.0,,-
FPE,Unknown,18.23,-0.25,32.8,39.13,Neutral,0.33,18.3098,Neutral,★★☆☆☆ →,-0.46,0.0,-0.46,No,Not expected,Not imminent,2.2,Increasing,0.04,-0.46,-0.0256,-0.0072,-0.0184,12.76,11.83,17.3518,18.4762,18.3452,18.2143,Above VWAP,18.22,Low,,786.0,,-
PD,Technology,14.76,-0.54,32.77,37.57,Neutral,3.19,15.4744,Bearish,★★☆☆☆ →,-2.38,0.0,-4.62,No,Not expected,Not imminent,1.8,Increasing,0.0,-2.38,-0.2574,-0.1604,-0.097,11.58,14.46,16.6065,16.5667,15.5885,14.6103,Balanced metrics,14.81,Low,,1059.0,,-
KEY,Financial Services,17.32,-0.2,32.77,42.89,Neutral,2.44,17.5796,Bearish,★★☆☆☆ →,-1.56,0.0,-1.5,No,Not expected,Not imminent,1.8,Increasing,0.01,-1.56,-0.1102,-0.0612,-0.049,24.04,21.34,17.1909,18.1512,17.5888,17.0263,Above VWAP,17.31,Low,,941.0,,-
CE,Basic Materials,35.91,-0.66,32.75,37.71,Neutral,5.86,38.7254,Bearish,★★☆☆☆ →,-0.55,0.0,-7.27,No,Not expected,Not imminent,1.6,Decreasing,0.0,-0.55,-1.0194,-0.6819,-0.3376,13.24,18.57,53.2992,43.6493,38.9286,34.2078,Balanced metrics,35.65,High,,799.0,,-
ASPI,Basic Materials,6.72,-10.43,32.74,35.6,Neutral,14.44,8.5044,Bearish,★★☆☆☆ →,-12.3,0.0,-21.01,No,Not expected,Not imminent,1.9,Decreasing,0.03,-12.3,-0.6443,-0.4977,-0.1466,9.57,9.99,8.3049,11.1436,8.7889,6.4342,Balanced metrics,6.86,High,,1667.0,,-
VTEB,Unknown,50.36,0.06,32.73,54.96,Neutral,0.22,50.336,Neutral,★★☆☆☆ →,-0.06,0.0,0.05,No,Not expected,Not imminent,2.0,Increasing,0.1,-0.06,0.0113,0.0322,-0.0209,40.16,40.8,48.6322,50.4934,50.3795,50.2656,Above VWAP,50.39,Low,,702.0,,-
SRLN,Unknown,41.22,0.01,32.72,55.0,Neutral,0.17,41.2123,Neutral,★★☆☆☆ →,-0.12,0.0,0.02,No,Not expected,Not imminent,2.8,Increasing,0.11,-0.12,0.0177,0.0427,-0.025,27.08,26.75,39.5777,41.3609,41.2483,41.1356,Above VWAP,41.22,Low,,723.5,,-
MXL,Technology,13.29,-0.89,32.69,36.81,Neutral,6.01,14.5427,Bearish,★★☆☆☆ →,-10.32,0.0,-8.61,No,Not expected,Not imminent,1.9,Decreasing,0.0,-10.32,-0.6416,-0.5358,-0.1058,16.72,14.12,15.5914,16.4685,14.657,12.8455,Balanced metrics,13.31,High,,1608.0,,-
IWF,Unknown,457.29,-1.5,32.69,37.21,Neutral,2.03,471.619,Bearish,★★☆☆☆ →,-3.15,0.0,-3.04,No,Not expected,Not imminent,2.1,Increasing,0.04,-3.15,-4.3735,-1.5004,-2.8731,12.22,15.73,407.2774,496.349,476.8387,457.3283,Above VWAP,459.05,Low,,1153.5,,-
CRM,Technology,224.4,-1.52,32.67,32.55,Neutral,3.32,241.7308,Bearish,★★☆☆☆ →,-6.21,0.0,-7.17,No,Not expected,Not imminent,1.8,Increasing,0.0,-6.21,-5.6925,-3.0257,-2.6668,6.92,11.24,275.3244,267.0637,245.9913,224.9188,Balanced metrics,226.76,Low,,1395.5,,-
TDC,Technology,26.54,-0.23,32.67,61.2,Neutral,5.37,25.3371,Bullish,★★☆☆☆ →,-6.22,0.0,4.75,No,Not expected,Not imminent,1.8,Increasing,0.0,-6.22,0.9431,1.1773,-0.2342,70.07,69.84,23.8782,31.082,24.8325,18.583,Strong trend; Bullish Stochastic; Above VWAP; Above BB Middle,26.54,High,,1397.5,,-
CRML,Basic Materials,7.31,-9.19,32.66,35.94,Neutral,16.17,10.2798,Bearish,★★☆☆☆ →,-27.41,0.0,-28.89,No,Not expected,Not imminent,1.7,Decreasing,0.03,-27.41,-1.3323,-1.1675,-0.1648,2.53,4.89,11.3672,14.4738,10.522,6.5702,Balanced metrics,7.18,High,,1864.0,,-
MAT,Consumer Cyclical,18.93,1.97,32.64,53.03,Neutral,2.67,18.8107,Neutral,★★☆☆☆ →,1.42,0.0,0.66,No,Not expected,Not imminent,1.9,Decreasing,0.0,1.42,0.0629,0.1553,-0.0924,39.25,41.81,18.47,19.6607,18.8892,18.1178,Above VWAP; Above BB Middle,18.89,Low,,468.0,,-
O,Real Estate,56.48,-0.4,32.63,40.27,Neutral,1.52,57.342,Bearish,★★☆☆☆ →,0.27,0.0,-1.5,No,Not expected,Not imminent,2.0,Decreasing,0.03,0.27,-0.3708,-0.4531,0.0824,35.72,37.15,55.3126,59.6724,57.3761,55.0798,Bullish MACD; Above VWAP,56.59,Low,,591.5,,-
NDAQ,Financial Services,86.97,1.1,32.61,48.04,Neutral,1.71,87.0558,Neutral,★★☆☆☆ →,0.9,0.0,-0.1,No,Not expected,Not imminent,2.3,Decreasing,0.01,0.9,-0.3121,-0.3292,0.017,30.73,26.28,83.5073,89.1432,86.808,84.4728,Bullish MACD; Above VWAP; Above BB Middle,86.88,Low,,527.5,,-
PUK,Financial Services,27.46,0.04,32.6,41.88,Neutral,1.86,28.0417,Bearish,★★☆☆☆ →,-3.89,0.0,-2.07,No,Not expected,Not imminent,1.9,Increasing,0.11,-3.89,-0.0918,0.1189,-0.2107,19.35,30.72,22.0747,29.1272,28.197,27.2668,Above VWAP,27.47,Low,,1231.5,,-
PHG,Healthcare,26.77,-1.05,32.59,37.07,Neutral,2.24,27.9838,Bearish,★★☆☆☆ →,-5.19,0.0,-4.32,No,Not expected,Not imminent,2.1,Decreasing,0.11,-5.19,-0.2348,0.0165,-0.2513,9.01,24.27,25.2432,29.5939,28.0387,26.4836,Above VWAP,27.14,Low,,1322.0,,-
RARE,Healthcare,31.47,-1.24,32.54,44.16,Neutral,5.28,32.568,Bearish,★★☆☆☆ →,1.66,0.0,-3.39,No,Not expected,Not imminent,1.8,Increasing,0.0,1.66,-0.2362,-0.0647,-0.1715,51.56,55.16,34.1831,35.7713,33.0373,30.3032,Balanced metrics,31.49,High,,451.0,,-
BK,Financial Services,106.59,-0.86,32.54,43.74,Neutral,2.05,108.4136,Bearish,★★☆☆☆ →,-1.69,0.0,-1.68,No,Not expected,Not imminent,2.4,Increasing,0.11,-1.69,-0.2041,0.4035,-0.6076,17.11,20.47,89.6683,112.1137,108.697,105.2803,Above VWAP,106.2,Low,,955.5,,-
EXC,Utilities,45.38,-0.4,32.54,44.38,Neutral,2.16,45.9741,Bearish,★★☆☆☆ →,0.14,0.0,-1.29,No,Not expected,Not imminent,2.2,Increasing,0.03,0.14,-0.1389,-0.1141,-0.0249,32.58,43.96,42.5088,47.6106,46.1267,44.6427,Above VWAP,45.43,Low,,628.0,,-
SHEL,Energy,73.62,-0.07,32.53,46.89,Neutral,1.55,74.3935,Bearish,★★☆☆☆ →,0.14,0.0,-1.04,No,Not expected,Not imminent,2.1,Increasing,0.1,0.14,0.1229,0.4376,-0.3146,38.15,53.44,67.2194,76.4967,74.6586,72.8206,Above VWAP,73.45,Low,,628.0,,-
YMAG,Unknown,14.22,-0.59,32.52,41.73,Neutral,2.18,14.5427,Bearish,★★☆☆☆ →,-3.18,0.0,-2.25,No,Not expected,Not imminent,2.2,Increasing,0.04,-3.18,-0.1121,-0.0173,-0.0948,13.05,18.12,12.8934,15.3452,14.7363,14.1273,Above VWAP,14.25,Low,,1157.0,,-
SRE,Utilities,91.06,0.04,32.51,46.18,Neutral,2.18,91.9319,Neutral,★★☆☆☆ →,-1.85,0.0,-0.95,No,Not expected,Not imminent,2.1,Increasing,0.02,-1.85,-0.2105,0.14,-0.3505,23.07,30.98,78.531,93.7864,92.4035,91.0206,Above VWAP,91.15,Low,,974.5,,-
EWC,Unknown,49.98,-1.26,32.46,45.19,Neutral,1.59,50.5518,Bearish,★★☆☆☆ →,0.46,0.0,-1.13,No,Not expected,Not imminent,2.0,Increasing,0.11,0.46,-0.0545,0.023,-0.0775,42.67,47.07,43.6815,51.6243,50.619,49.6137,Above VWAP,50.08,Low,,569.0,,-
CCCX,Financial Services,13.24,-8.75,32.45,36.85,Neutral,15.41,16.6064,Bearish,★★☆☆☆ →,-25.28,0.0,-20.27,No,Not expected,Not imminent,3.6,Decreasing,0.03,-25.28,-1.2024,-0.7402,-0.4622,9.91,10.67,17.9829,21.8034,17.3885,12.9736,Balanced metrics,12.55,High,,1852.0,,-
AVB,Real Estate,177.47,0.28,32.44,41.45,Neutral,1.51,179.0095,Neutral,★★☆☆☆ →,1.27,0.0,-0.86,No,Not expected,Not imminent,1.5,Decreasing,0.0,1.27,-1.0722,-1.588,0.5157,77.89,74.0,198.6672,186.6268,178.3155,170.0042,Bullish MACD; Bullish Stochastic,177.48,Low,,482.5,,-
GLXY,Financial Services,24.52,-4.81,32.43,30.31,Neutral,10.48,30.329,Bearish,★★☆☆☆ →,-19.29,0.0,-19.15,No,Not expected,Not imminent,1.9,Decreasing,0.03,-19.29,-2.7565,-2.3032,-0.4533,9.5,9.85,28.8336,41.2247,31.547,21.8693,Balanced metrics,23.92,High,,1809.5,,-
AROC,Energy,23.16,-1.07,32.43,37.92,Neutral,3.71,24.1757,Bearish,★★☆☆☆ →,-6.65,0.0,-4.2,No,Not expected,Not imminent,2.0,Increasing,0.0,-6.65,-0.4313,-0.2589,-0.1725,13.61,13.53,24.5147,26.171,24.5307,22.8903,Balanced metrics,23.16,Low,,1430.0,,-
USAR,Basic Materials,12.5,-12.59,32.42,31.65,Neutral,13.74,17.3919,Bearish,★★☆☆☆ →,-20.99,0.0,-28.13,No,Not expected,Not imminent,1.8,Decreasing,0.03,-20.99,-2.0069,-1.9503,-0.0566,9.26,9.98,21.1614,22.8237,17.2803,11.7368,Balanced metrics,12.07,High,,1831.0,,-
SPPP,Financial Services,13.41,-1.32,32.41,43.43,Neutral,2.89,13.8435,Bearish,★★☆☆☆ →,-0.3,0.0,-3.13,No,Not expected,Not imminent,2.1,Decreasing,0.03,-0.3,-0.1275,-0.0678,-0.0596,18.68,23.66,12.0889,14.435,13.8595,13.284,Above VWAP,13.44,Low,,750.5,,-
VTWO,Unknown,93.52,-0.91,32.4,34.58,Neutral,2.09,96.8691,Bearish,★★☆☆☆ →,-3.75,0.0,-3.46,No,Not expected,Not imminent,1.9,Increasing,0.03,-3.75,-1.3283,-0.8263,-0.502,12.25,12.82,89.5448,102.5004,97.7725,93.0446,Above VWAP,93.56,Low,,1215.0,,-
QDTE,Unknown,33.63,-2.2,32.4,38.24,Neutral,1.9,34.6785,Bearish,★★☆☆☆ →,-3.04,0.0,-3.01,No,Not expected,Not imminent,2.2,Increasing,0.04,-3.04,-0.2431,-0.0317,-0.2114,14.63,19.72,31.5884,36.2487,35.0315,33.8143,Above VWAP,33.61,Low,,1138.0,,-
FLG,Financial Services,10.93,-0.05,32.4,42.33,Neutral,2.96,11.1267,Bearish,★★☆☆☆ →,0.23,0.0,-1.81,No,Not expected,Not imminent,1.9,Decreasing,0.0,0.23,-0.1324,-0.1516,0.0192,37.3,28.43,11.3648,11.9302,11.1777,10.4253,Bullish MACD,10.91,Low,,598.0,,-
LBTYK,Communication Services,10.85,-1.54,32.39,44.1,Neutral,2.81,11.0137,Bearish,★★☆☆☆ →,0.37,0.0,-1.49,No,Not expected,Not imminent,2.0,Decreasing,0.0,0.37,-0.0436,-0.0539,0.0103,41.97,39.41,11.5668,11.2956,10.995,10.6944,Bullish MACD,10.84,Low,,582.0,,-
USB,Financial Services,46.62,-0.38,32.39,47.02,Neutral,2.08,46.9012,Neutral,★★☆☆☆ →,-0.49,0.0,-0.6,No,Not expected,Not imminent,1.9,Increasing,0.0,-0.49,-0.1781,-0.1048,-0.0733,40.88,31.31,44.5999,48.3279,46.988,45.6481,Above VWAP,46.48,Low,,790.5,,-
SNCY,Industrials,11.31,-0.53,32.37,42.4,Neutral,5.46,11.9363,Bearish,★★☆☆☆ →,-8.72,0.0,-5.25,No,Not expected,Not imminent,1.7,Decreasing,0.0,-8.72,-0.0916,0.0751,-0.1667,25.68,44.24,12.6776,13.1617,11.9328,10.7038,Balanced metrics,11.17,High,,1544.5,,-
ASB,Financial Services,24.66,-0.26,32.36,43.29,Neutral,2.55,25.0762,Bearish,★★☆☆☆ →,-2.36,0.0,-1.68,No,Not expected,Not imminent,1.8,Increasing,0.01,-2.36,-0.1763,-0.0946,-0.0817,34.22,29.56,23.972,25.9434,25.0952,24.2471,Above VWAP,24.6,Low,,1057.0,,-
CPRT,Industrials,41.04,-0.79,32.36,36.73,Neutral,2.46,42.0484,Bearish,★★☆☆☆ →,2.66,0.0,-2.39,No,Not expected,Not imminent,1.9,Decreasing,0.01,2.66,-0.5228,-0.6437,0.1209,43.82,42.96,50.937,44.5613,42.0472,39.5332,Bullish MACD,40.96,Low,,361.5,,-
GPC,Consumer Cyclical,125.22,-0.14,32.36,38.14,Neutral,1.91,127.536,Bearish,★★☆☆☆ →,0.15,0.0,-1.82,No,Not expected,Not imminent,1.7,Decreasing,0.01,0.15,-0.9834,-1.2384,0.2551,44.07,46.24,123.1509,131.8655,126.97,122.0745,Bullish MACD; Above VWAP,125.6,Low,,621.5,,-
CRNC,Technology,10.4,31.31,32.33,54.04,Neutral,8.57,9.5703,Bullish,★★☆☆☆ →,12.8,0.0,8.67,No,Likely soon,Not imminent,1.8,Increasing,0.0,12.8,-0.4942,-0.6289,0.1347,25.55,12.12,12.46,12.29,9.7607,7.2315,Strong trend; Healthy momentum; Bullish MACD; Above BB Middle,9.69,High,,74.0,,-
BHP,Basic Materials,52.36,-2.08,32.31,33.67,Neutral,2.24,55.0519,Bearish,★★☆☆☆ →,-5.84,0.0,-4.89,No,Not expected,Not imminent,1.8,Decreasing,0.04,-5.84,-0.7318,-0.3047,-0.4271,5.51,9.15,50.8923,58.3151,55.5755,52.8359,Above VWAP,52.98,Low,,1370.0,,-
WEC,Utilities,110.54,0.34,32.31,43.61,Neutral,1.37,111.6725,Bearish,★★☆☆☆ →,0.59,0.0,-1.01,No,Not expected,Not imminent,1.9,Decreasing,0.03,0.59,-0.5207,-0.5311,0.0104,46.68,45.81,104.1843,115.0456,111.7508,108.4561,Bullish MACD; Above VWAP,110.77,Low,,556.5,,-
CM,Financial Services,83.02,-1.2,32.29,46.44,Neutral,1.68,84.2808,Bearish,★★☆☆☆ →,-1.31,0.0,-1.5,No,Not expected,Not imminent,2.7,Increasing,0.14,-1.31,0.4345,0.9095,-0.475,42.29,65.49,67.8763,87.6455,84.3895,81.1335,Above VWAP,82.8,Low,,901.5,,-
PRU,Financial Services,104.0,0.42,32.28,53.29,Neutral,1.91,103.4862,Neutral,★★☆☆☆ →,0.17,0.0,0.5,No,Not expected,Not imminent,1.9,Increasing,0.0,0.17,0.3419,0.6571,-0.3152,43.35,45.56,104.73,107.3593,103.3374,99.3155,Above BB Middle,103.67,Low,,616.0,,-
OI,Consumer Cyclical,12.55,-1.18,32.25,49.02,Neutral,4.77,12.6527,Neutral,★★☆☆☆ →,-4.92,0.0,-0.81,No,Not expected,Not imminent,1.8,Increasing,0.01,-4.92,0.1008,0.1565,-0.0558,56.76,61.21,12.4932,13.8425,12.528,11.2135,Above VWAP; Above BB Middle,12.59,Low,,1313.0,,-
LHX,Industrials,284.25,-0.35,32.23,44.47,Neutral,2.19,288.991,Bearish,★★☆☆☆ →,0.15,0.0,-1.64,No,Not expected,Not imminent,1.9,Increasing,0.02,0.15,-1.3216,-0.3213,-1.0003,15.39,20.84,239.6739,298.8329,289.3028,279.7726,Above VWAP,284.1,Low,,621.5,,-
CMCSA,Communication Services,26.7,-0.61,32.23,33.6,Neutral,2.5,27.8287,Bearish,★★☆☆☆ →,-2.22,0.0,-4.04,No,Not expected,Not imminent,1.6,Decreasing,0.0,-2.22,-0.4403,-0.4633,0.023,31.12,42.14,33.3665,29.3458,27.7393,26.1327,Bullish MACD,26.75,Low,,1030.0,,-
ILF,Unknown,29.75,-1.33,32.23,52.41,Neutral,1.73,29.8198,Neutral,★★☆☆☆ →,-0.4,0.0,-0.23,No,Not expected,Not imminent,2.0,Increasing,0.1,-0.4,0.2167,0.3719,-0.1551,43.57,50.05,25.1885,31.1577,29.872,28.5863,Above VWAP,29.7,Low,,775.0,,-
HAYW,Industrials,15.02,-0.6,32.22,38.04,Neutral,2.75,15.6604,Bearish,★★☆☆☆ →,-6.07,0.0,-4.09,No,Not expected,Not imminent,1.9,Decreasing,0.05,-6.07,-0.2143,-0.0469,-0.1674,11.74,14.68,14.8613,17.2434,15.9345,14.6256,Above VWAP,15.08,Low,,1385.0,,-
UAMY,Basic Materials,5.91,-12.31,32.21,37.83,Neutral,15.92,7.8192,Bearish,★★☆☆☆ →,-16.29,0.0,-24.42,No,Not expected,Not imminent,2.5,Decreasing,0.03,-16.29,-0.7077,-0.6572,-0.0504,16.37,21.92,6.3389,10.4775,7.7895,5.1015,Balanced metrics,5.77,High,,1769.0,,-
FDVV,Unknown,54.94,-0.72,32.21,38.73,Neutral,1.11,55.7272,Bearish,★★☆☆☆ →,-0.79,0.0,-1.41,No,Not expected,Not imminent,2.1,Increasing,0.04,-0.79,-0.1759,-0.0266,-0.1493,14.3,24.13,51.6983,56.9186,55.9155,54.9124,Above VWAP,55.06,Low,,836.0,,-
MUFG,Financial Services,14.98,-1.8,32.21,44.4,Neutral,2.06,15.2362,Bearish,★★☆☆☆ →,-0.7,0.0,-1.65,No,Not expected,Not imminent,1.7,Increasing,0.02,-0.7,0.0091,0.0383,-0.0293,23.83,38.37,13.4556,15.6351,15.1747,14.7144,Above VWAP,14.97,Low,,825.5,,-
CMA,Financial Services,76.0,-0.61,32.2,46.47,Neutral,2.16,77.1076,Bearish,★★☆☆☆ →,-2.85,0.0,-1.44,No,Not expected,Not imminent,2.0,Increasing,0.02,-2.85,-0.231,0.2371,-0.4681,18.9,21.66,64.4946,79.864,77.5685,75.273,Above VWAP,76.08,Low,,1115.0,,-
MNSO,Consumer Cyclical,19.66,-4.49,32.2,31.3,Neutral,3.22,21.2594,Bearish,★★☆☆☆ →,-4.91,0.0,-7.55,No,Not expected,Not imminent,1.8,Increasing,0.0,-4.91,-0.3497,-0.2102,-0.1394,21.46,32.22,20.668,22.4512,21.2913,20.1313,Balanced metrics,19.75,Low,,1312.0,,-
PDI,Financial Services,17.43,0.66,32.17,28.55,Oversold,1.14,18.0083,Bearish,★★☆☆☆ ↑,-3.66,0.0,-3.18,No,Not expected,Not imminent,3.3,Decreasing,0.02,-3.66,-0.2331,-0.178,-0.0551,10.02,13.49,17.7497,18.5243,17.9759,17.4275,Balanced metrics,17.51,Low,,1204.0,,-
IJH,Unknown,62.49,-1.28,32.17,34.97,Neutral,1.66,64.2923,Bearish,★★☆☆☆ →,-2.6,0.0,-2.8,No,Not expected,Not imminent,1.6,Increasing,0.0,-2.6,-0.5655,-0.2958,-0.2697,14.81,15.64,61.5337,66.6514,64.623,62.5946,Above VWAP,62.59,Low,,1086.0,,-
SPMB,Unknown,22.49,0.16,32.15,51.85,Neutral,0.29,22.4803,Neutral,★★☆☆☆ →,-0.11,0.0,0.02,No,Not expected,Not imminent,2.0,Decreasing,0.04,-0.11,-0.0085,-0.0026,-0.0058,37.5,31.07,21.5924,22.6118,22.4995,22.3872,Above VWAP,22.48,Low,,719.0,,-
SPYG,Unknown,102.47,-1.24,32.14,38.54,Neutral,2.04,105.2083,Bearish,★★☆☆☆ →,-2.82,0.0,-2.6,No,Not expected,Not imminent,2.2,Increasing,0.04,-2.82,-0.8606,-0.2785,-0.582,16.05,19.0,91.9912,110.2758,106.2895,102.3032,Above VWAP,102.77,Low,,1110.0,,-
VMBS,Unknown,47.02,0.09,32.13,51.81,Neutral,0.3,47.0131,Neutral,★★☆☆☆ →,-0.08,0.0,0.02,No,Not expected,Not imminent,2.1,Decreasing,0.04,-0.08,-0.0067,0.0053,-0.012,48.25,41.8,45.0014,47.2644,47.0395,46.8147,Above VWAP,47.02,Low,,709.0,,-
AL,Industrials,63.76,-0.05,32.13,55.69,Neutral,0.26,63.7397,Neutral,★★☆☆☆ →,0.02,0.0,0.04,No,Not expected,Not imminent,1.8,Increasing,0.01,0.02,0.0211,0.0429,-0.0218,33.84,35.47,57.1227,63.9776,63.7633,63.5489,Above VWAP; Above BB Middle,63.75,Low,,671.0,,-
NTRS,Financial Services,125.81,-0.16,32.11,45.02,Neutral,2.56,127.468,Bearish,★★☆☆☆ →,-1.94,0.0,-1.3,No,Not expected,Not imminent,2.0,Increasing,0.02,-1.94,-0.7451,-0.2741,-0.4709,30.7,22.3,112.378,131.9517,127.6275,123.3033,Above VWAP,125.14,Low,,992.0,,-
IWP,Unknown,132.59,-1.6,32.1,30.37,Neutral,1.92,138.255,Bearish,★★☆☆☆ →,-3.77,0.0,-4.1,No,Not expected,Not imminent,1.8,Increasing,0.04,-3.77,-2.092,-1.4201,-0.6719,11.59,12.2,131.8718,146.4727,139.3545,132.2363,Above VWAP,132.71,Low,,1218.5,,-
ATO,Utilities,174.68,0.44,32.1,49.74,Neutral,1.65,175.2226,Neutral,★★☆☆☆ →,-0.45,0.0,-0.31,No,Not expected,Not imminent,2.1,Increasing,0.03,-0.45,0.0092,0.3952,-0.386,46.72,49.85,154.9472,179.2815,175.0987,170.916,Above VWAP,174.92,Low,,783.0,,-
RAL,Technology,44.81,-2.7,32.09,48.59,Neutral,4.43,45.4048,Bearish,★★☆☆☆ →,-4.36,0.0,-1.3,No,Not expected,Not imminent,1.5,Increasing,0.01,-4.36,0.3996,0.6912,-0.2916,47.02,55.51,45.6906,48.486,45.2377,41.9895,Balanced metrics,45.83,Low,,1270.5,,-
MTH,Consumer Cyclical,65.41,-0.46,32.08,40.2,Neutral,2.93,67.1758,Bearish,★★☆☆☆ →,-0.03,0.0,-2.63,No,Not expected,Not imminent,1.7,Decreasing,0.0,-0.03,-0.8452,-0.8474,0.0022,33.22,26.47,72.1629,71.2752,67.2095,63.1438,Bullish MACD,65.63,Low,,693.0,,-
CGCB,Unknown,26.63,0.1,32.08,51.65,Neutral,0.34,26.6188,Neutral,★★☆☆☆ →,-0.01,0.0,0.03,No,Not expected,Not imminent,2.0,Decreasing,0.03,-0.01,-0.0087,-0.0064,-0.0023,41.19,34.55,25.785,26.7687,26.6355,26.5023,Above VWAP,26.62,Low,,685.0,,-
